Employee ID,Date,Check In,Check Out
EMP0168,2024-03-27,07:47:00,15:47:00
EMP0168,2024-01-02,08:10:00,14:10:00
EMP0168,2024-03-07,07:49:00,17:49:00
EMP0168,2024-01-14,08:19:00,18:19:00
EMP0169,2024-03-01,07:44:00,16:44:00
EMP0169,2024-02-08,08:22:00,14:22:00
EMP0169,2024-03-10,08:17:00,18:17:00
EMP0169,2024-02-28,07:39:00,13:39:00
EMP0169,2024-04-22,08:18:00,16:18:00
EMP0169,2024-04-22,07:47:00,13:47:00
EMP0169,2024-02-18,08:23:00,16:23:00
EMP0169,2024-01-15,08:10:00,17:10:00
EMP0169,2024-02-24,08:07:00,15:07:00
EMP0169,2024-04-22,08:15:00,17:15:00
EMP0170,2024-04-07,07:48:00,14:48:00
EMP0170,2024-03-07,07:36:00,13:36:00
EMP0170,2024-04-03,08:08:00,18:08:00
EMP0170,2024-04-20,07:53:00,14:53:00
EMP0170,2024-04-21,08:24:00,17:24:00
EMP0170,2024-04-17,08:14:00,17:14:00
EMP0170,2024-02-23,07:33:00,13:33:00
EMP0170,2024-04-20,08:19:00,16:19:00
EMP0170,2024-04-17,08:16:00,16:16:00
EMP0170,2024-04-25,07:46:00,17:46:00
EMP0171,2024-02-12,07:56:00,15:56:00
EMP0171,2024-02-15,07:35:00,13:35:00
EMP0171,2024-01-13,08:15:00,17:15:00
EMP0171,2024-02-01,08:07:00,17:07:00
EMP0171,2024-01-29,08:07:00,17:07:00
EMP0171,2024-03-26,07:47:00,13:47:00
EMP0171,2024-04-09,08:22:00,17:22:00
EMP0171,2024-03-12,08:08:00,18:08:00
EMP0171,2024-02-18,08:08:00,18:08:00
EMP0171,2024-04-21,08:29:00,17:29:00
EMP0172,2024-01-06,08:08:00,14:08:00
EMP0172,2024-03-16,08:23:00,14:23:00
EMP0172,2024-03-14,07:36:00,13:36:00
EMP0172,2024-04-07,07:45:00,15:45:00
EMP0172,2024-03-15,08:13:00,18:13:00
EMP0172,2024-02-23,08:22:00,17:22:00
EMP0172,2024-04-01,08:17:00,14:17:00
EMP0172,2024-02-14,08:11:00,17:11:00
EMP0172,2024-04-19,07:59:00,17:59:00
EMP0172,2024-04-20,08:03:00,14:03:00
EMP0173,2024-04-30,07:55:00,16:55:00
EMP0173,2024-03-26,08:28:00,14:28:00
EMP0173,2024-01-28,08:06:00,15:06:00
EMP0173,2024-01-04,08:10:00,16:10:00
EMP0173,2024-01-13,07:48:00,16:48:00
EMP0173,2024-04-12,07:31:00,16:31:00
EMP0173,2024-04-18,08:27:00,16:27:00
EMP0173,2024-02-15,08:22:00,16:22:00
EMP0173,2024-02-15,07:45:00,15:45:00
EMP0173,2024-02-27,08:20:00,14:20:00
EMP0174,2024-02-11,07:59:00,15:59:00
EMP0174,2024-04-08,08:20:00,15:20:00
EMP0174,2024-01-27,08:05:00,18:05:00
EMP0174,2024-03-23,07:50:00,16:50:00
EMP0174,2024-04-06,07:52:00,14:52:00
EMP0174,2024-04-18,08:01:00,14:01:00
EMP0174,2024-02-12,07:52:00,17:52:00
EMP0174,2024-03-09,08:17:00,15:17:00
EMP0174,2024-02-10,08:23:00,16:23:00
EMP0174,2024-01-13,08:28:00,14:28:00
EMP0175,2024-03-22,07:55:00,15:55:00
EMP0175,2024-03-20,08:01:00,15:01:00
EMP0175,2024-04-06,07:54:00,14:54:00
EMP0175,2024-02-03,08:24:00,17:24:00
EMP0175,2024-02-14,07:51:00,16:51:00
EMP0175,2024-04-24,07:53:00,14:53:00
EMP0175,2024-01-22,07:50:00,13:50:00
EMP0175,2024-01-15,07:42:00,17:42:00
EMP0175,2024-02-09,08:28:00,18:28:00
EMP0175,2024-03-30,08:11:00,18:11:00
EMP0176,2024-02-07,08:18:00,18:18:00
EMP0176,2024-03-09,07:41:00,16:41:00
EMP0176,2024-03-20,08:14:00,14:14:00
EMP0176,2024-01-26,07:35:00,13:35:00
EMP0176,2024-04-01,08:08:00,17:08:00
EMP0176,2024-04-19,07:46:00,14:46:00
EMP0176,2024-04-01,07:51:00,17:51:00
EMP0176,2024-02-15,07:55:00,14:55:00
EMP0176,2024-04-27,07:54:00,13:54:00
EMP0176,2024-04-18,08:17:00,16:17:00
EMP0177,2024-03-19,08:06:00,14:06:00
EMP0177,2024-02-11,07:44:00,16:44:00
EMP0177,2024-04-15,07:32:00,14:32:00
EMP0177,2024-03-11,07:39:00,15:39:00
EMP0177,2024-01-04,08:01:00,15:01:00
EMP0177,2024-04-16,08:14:00,15:14:00
EMP0177,2024-02-01,08:26:00,15:26:00
EMP0177,2024-02-26,08:11:00,15:11:00
EMP0177,2024-01-19,07:30:00,15:30:00
EMP0177,2024-02-01,07:31:00,17:31:00
EMP0178,2024-03-02,08:23:00,17:23:00
EMP0178,2024-02-23,08:05:00,18:05:00
EMP0178,2024-03-13,07:42:00,16:42:00
EMP0178,2024-01-24,08:24:00,18:24:00
EMP0178,2024-03-15,07:55:00,17:55:00
EMP0178,2024-04-23,08:27:00,17:27:00
EMP0178,2024-04-05,07:46:00,15:46:00
EMP0178,2024-04-12,08:21:00,16:21:00
EMP0178,2024-02-25,07:53:00,15:53:00
EMP0178,2024-04-25,08:29:00,15:29:00
EMP0179,2024-02-10,08:04:00,16:04:00
EMP0179,2024-01-10,08:14:00,15:14:00
EMP0179,2024-02-11,08:25:00,15:25:00
EMP0179,2024-04-11,08:04:00,18:04:00
EMP0179,2024-01-17,07:36:00,17:36:00
EMP0179,2024-03-31,08:00:00,18:00:00
EMP0179,2024-02-10,07:36:00,17:36:00
EMP0179,2024-01-30,08:16:00,16:16:00
EMP0179,2024-04-01,08:14:00,18:14:00
EMP0179,2024-04-15,07:44:00,16:44:00
EMP0180,2024-02-04,08:06:00,14:06:00
EMP0180,2024-02-28,08:09:00,17:09:00
EMP0180,2024-03-04,08:07:00,17:07:00
EMP0180,2024-01-09,07:40:00,13:40:00
EMP0180,2024-03-12,07:58:00,17:58:00
EMP0180,2024-03-24,07:33:00,15:33:00
EMP0180,2024-03-02,08:25:00,15:25:00
EMP0180,2024-01-09,08:13:00,16:13:00
EMP0180,2024-01-09,08:16:00,16:16:00
EMP0180,2024-03-13,07:46:00,13:46:00
EMP0181,2024-04-01,08:08:00,17:08:00
EMP0181,2024-02-25,08:15:00,15:15:00
EMP0181,2024-02-20,07:43:00,16:43:00
EMP0181,2024-02-09,08:04:00,16:04:00
EMP0181,2024-02-12,07:44:00,17:44:00
EMP0181,2024-04-12,08:26:00,18:26:00
EMP0181,2024-02-22,07:39:00,17:39:00
EMP0181,2024-03-28,08:07:00,16:07:00
EMP0181,2024-04-20,07:30:00,17:30:00
EMP0181,2024-01-07,08:15:00,16:15:00
EMP0182,2024-03-16,07:37:00,13:37:00
EMP0182,2024-03-19,07:34:00,17:34:00
EMP0182,2024-02-22,08:16:00,15:16:00
EMP0182,2024-04-03,07:42:00,14:42:00
EMP0182,2024-03-17,08:19:00,15:19:00
EMP0182,2024-04-16,07:41:00,13:41:00
EMP0182,2024-03-24,08:29:00,17:29:00
EMP0182,2024-04-03,07:37:00,15:37:00
EMP0182,2024-01-12,07:36:00,16:36:00
EMP0182,2024-03-14,08:14:00,17:14:00
EMP0183,2024-04-13,07:56:00,16:56:00
EMP0183,2024-03-30,08:00:00,15:00:00
EMP0183,2024-04-18,07:51:00,14:51:00
EMP0183,2024-01-13,07:49:00,15:49:00
EMP0183,2024-01-23,08:15:00,17:15:00
EMP0183,2024-04-22,07:46:00,16:46:00
EMP0183,2024-01-12,07:41:00,15:41:00
EMP0183,2024-02-21,07:42:00,14:42:00
EMP0183,2024-02-14,08:11:00,14:11:00
EMP0183,2024-02-13,07:58:00,13:58:00
EMP0184,2024-03-08,07:46:00,13:46:00
EMP0184,2024-04-22,08:08:00,14:08:00
EMP0184,2024-03-12,07:33:00,15:33:00
EMP0184,2024-01-13,07:40:00,13:40:00
EMP0184,2024-03-08,07:30:00,13:30:00
EMP0184,2024-02-11,07:54:00,15:54:00
EMP0184,2024-01-04,08:21:00,18:21:00
EMP0184,2024-03-13,07:53:00,13:53:00
EMP0184,2024-01-23,07:42:00,17:42:00
EMP0184,2024-03-04,07:41:00,17:41:00
EMP0185,2024-01-28,07:52:00,13:52:00
EMP0185,2024-04-21,08:13:00,15:13:00
EMP0185,2024-03-17,07:53:00,17:53:00
EMP0185,2024-01-23,08:27:00,17:27:00
EMP0185,2024-03-31,08:24:00,15:24:00
EMP0185,2024-03-05,07:39:00,16:39:00
EMP0185,2024-01-04,08:09:00,14:09:00
EMP0185,2024-04-29,08:04:00,14:04:00
EMP0185,2024-04-13,08:29:00,16:29:00
EMP0185,2024-04-29,07:48:00,13:48:00
EMP0186,2024-02-14,08:13:00,15:13:00
EMP0186,2024-03-16,08:03:00,15:03:00
EMP0186,2024-04-25,07:36:00,16:36:00
EMP0186,2024-01-25,08:08:00,15:08:00
EMP0186,2024-03-19,08:28:00,16:28:00
EMP0186,2024-04-30,07:59:00,17:59:00
EMP0186,2024-04-16,07:54:00,16:54:00
EMP0186,2024-04-30,07:37:00,17:37:00
EMP0186,2024-01-09,07:51:00,14:51:00
EMP0186,2024-02-16,07:39:00,14:39:00
EMP0187,2024-04-14,08:01:00,15:01:00
EMP0187,2024-04-11,07:55:00,13:55:00
EMP0187,2024-02-15,07:33:00,16:33:00
EMP0187,2024-04-13,08:23:00,18:23:00
EMP0187,2024-01-13,08:24:00,18:24:00
EMP0187,2024-01-12,08:12:00,16:12:00
EMP0187,2024-04-26,08:03:00,18:03:00
EMP0187,2024-03-14,08:14:00,18:14:00
EMP0187,2024-03-07,07:55:00,17:55:00
EMP0187,2024-03-23,07:42:00,15:42:00
EMP0188,2024-02-11,07:38:00,16:38:00
EMP0188,2024-04-07,07:42:00,15:42:00
EMP0188,2024-04-30,08:10:00,17:10:00
EMP0188,2024-02-21,07:57:00,16:57:00
EMP0188,2024-01-11,08:01:00,14:01:00
EMP0188,2024-03-03,07:36:00,15:36:00
EMP0188,2024-03-12,08:00:00,18:00:00
EMP0188,2024-02-19,07:49:00,16:49:00
EMP0188,2024-04-10,08:19:00,16:19:00
EMP0188,2024-04-08,08:13:00,14:13:00
EMP0189,2024-03-08,08:23:00,14:23:00
EMP0189,2024-01-25,08:30:00,14:30:00
EMP0189,2024-02-09,08:27:00,18:27:00
EMP0189,2024-04-05,08:27:00,18:27:00
EMP0189,2024-03-10,07:41:00,15:41:00
EMP0189,2024-04-04,07:33:00,17:33:00
EMP0189,2024-01-04,07:33:00,15:33:00
EMP0189,2024-02-19,07:42:00,15:42:00
EMP0189,2024-03-09,07:33:00,16:33:00
EMP0189,2024-04-04,08:02:00,18:02:00
EMP0190,2024-04-18,07:41:00,17:41:00
EMP0190,2024-02-17,08:13:00,14:13:00
EMP0190,2024-04-26,07:43:00,13:43:00
EMP0190,2024-02-28,08:30:00,15:30:00
EMP0190,2024-04-24,07:44:00,15:44:00
EMP0190,2024-01-10,08:15:00,15:15:00
EMP0190,2024-03-04,07:43:00,17:43:00
EMP0190,2024-03-22,08:09:00,14:09:00
EMP0190,2024-01-06,08:29:00,17:29:00
EMP0190,2024-01-27,08:27:00,14:27:00
EMP0191,2024-04-28,07:48:00,13:48:00
EMP0191,2024-04-25,07:45:00,15:45:00
EMP0191,2024-01-23,07:54:00,14:54:00
EMP0191,2024-02-17,08:28:00,17:28:00
EMP0191,2024-01-06,07:39:00,14:39:00
EMP0191,2024-03-17,07:45:00,17:45:00
EMP0191,2024-03-26,07:46:00,16:46:00
EMP0191,2024-03-28,08:06:00,16:06:00
EMP0191,2024-01-27,08:30:00,16:30:00
EMP0191,2024-02-22,08:14:00,14:14:00
EMP0192,2024-02-23,08:22:00,17:22:00
EMP0192,2024-02-18,07:47:00,14:47:00
EMP0192,2024-04-14,08:19:00,17:19:00
EMP0192,2024-02-02,08:08:00,14:08:00
EMP0192,2024-03-21,08:14:00,17:14:00
EMP0192,2024-01-06,08:14:00,17:14:00
EMP0192,2024-01-17,08:12:00,15:12:00
EMP0192,2024-01-10,08:10:00,14:10:00
EMP0192,2024-01-15,07:40:00,16:40:00
EMP0192,2024-01-09,07:41:00,17:41:00
EMP0193,2024-02-11,07:40:00,15:40:00
EMP0193,2024-03-28,08:15:00,17:15:00
EMP0193,2024-02-06,08:04:00,16:04:00
EMP0193,2024-02-06,08:24:00,18:24:00
EMP0193,2024-02-03,07:36:00,13:36:00
EMP0193,2024-02-20,08:22:00,15:22:00
EMP0193,2024-01-12,08:05:00,17:05:00
EMP0193,2024-01-26,07:38:00,17:38:00
EMP0193,2024-01-05,08:00:00,17:00:00
EMP0193,2024-01-14,07:37:00,14:37:00
EMP0194,2024-01-05,08:23:00,17:23:00
EMP0194,2024-01-24,07:35:00,13:35:00
EMP0194,2024-01-31,07:57:00,17:57:00
EMP0194,2024-02-17,07:58:00,14:58:00
EMP0194,2024-02-26,08:08:00,14:08:00
EMP0194,2024-03-25,08:29:00,18:29:00
EMP0194,2024-04-08,07:42:00,14:42:00
EMP0194,2024-04-02,07:50:00,13:50:00
EMP0194,2024-03-13,07:30:00,14:30:00
EMP0194,2024-02-13,08:25:00,16:25:00
EMP0195,2024-04-27,07:41:00,15:41:00
EMP0195,2024-02-29,07:42:00,13:42:00
EMP0195,2024-02-20,07:54:00,14:54:00
EMP0195,2024-02-07,08:02:00,14:02:00
EMP0195,2024-01-29,07:41:00,14:41:00
EMP0195,2024-02-12,08:12:00,17:12:00
EMP0195,2024-01-04,08:25:00,17:25:00
EMP0195,2024-01-09,08:23:00,15:23:00
EMP0195,2024-03-18,08:03:00,16:03:00
EMP0195,2024-03-12,07:40:00,14:40:00
EMP0196,2024-03-11,07:50:00,13:50:00
EMP0196,2024-01-15,08:13:00,14:13:00
EMP0196,2024-02-22,08:03:00,18:03:00
EMP0196,2024-01-03,08:09:00,15:09:00
EMP0196,2024-04-02,08:29:00,16:29:00
EMP0196,2024-02-17,07:32:00,14:32:00
EMP0196,2024-04-25,07:36:00,14:36:00
EMP0196,2024-01-01,07:54:00,13:54:00
EMP0196,2024-03-13,07:33:00,16:33:00
EMP0196,2024-04-08,08:06:00,14:06:00
EMP0197,2024-04-19,07:44:00,13:44:00
EMP0197,2024-03-13,08:04:00,14:04:00
EMP0197,2024-01-03,08:11:00,17:11:00
EMP0197,2024-04-29,08:06:00,17:06:00
EMP0197,2024-02-06,08:13:00,18:13:00
EMP0197,2024-02-19,07:58:00,14:58:00
EMP0197,2024-03-28,08:01:00,18:01:00
EMP0197,2024-02-02,07:52:00,16:52:00
EMP0197,2024-03-02,08:28:00,15:28:00
EMP0197,2024-02-28,08:04:00,16:04:00
EMP0198,2024-01-29,07:39:00,15:39:00
EMP0198,2024-03-22,08:16:00,15:16:00
EMP0198,2024-02-19,07:46:00,14:46:00
EMP0198,2024-02-17,08:17:00,14:17:00
EMP0198,2024-02-25,08:21:00,16:21:00
EMP0198,2024-01-19,07:32:00,16:32:00
EMP0198,2024-02-22,08:15:00,18:15:00
EMP0198,2024-04-19,07:44:00,16:44:00
EMP0198,2024-01-17,08:23:00,16:23:00
EMP0198,2024-01-27,08:30:00,17:30:00
EMP0199,2024-02-23,08:26:00,17:26:00
EMP0199,2024-02-28,08:16:00,17:16:00
EMP0199,2024-02-26,08:30:00,17:30:00
EMP0199,2024-02-29,07:53:00,15:53:00
EMP0199,2024-02-11,08:12:00,17:12:00
EMP0199,2024-01-18,08:16:00,18:16:00
EMP0199,2024-01-27,07:45:00,14:45:00
EMP0199,2024-04-01,07:42:00,17:42:00
EMP0199,2024-01-25,08:30:00,18:30:00
EMP0199,2024-02-16,08:27:00,17:27:00
EMP0200,2024-03-11,08:25:00,17:25:00
EMP0200,2024-02-17,08:11:00,16:11:00
EMP0200,2024-01-28,07:55:00,14:55:00
EMP0200,2024-03-01,07:36:00,17:36:00
EMP0200,2024-03-24,07:58:00,15:58:00
EMP0200,2024-04-25,08:23:00,18:23:00
EMP0200,2024-02-22,07:33:00,14:33:00
EMP0200,2024-01-28,07:51:00,17:51:00
EMP0200,2024-04-23,07:40:00,16:40:00
EMP0200,2024-04-29,08:03:00,17:03:00
EMP0201,2024-01-24,08:30:00,17:30:00
EMP0201,2024-01-04,08:14:00,15:14:00
EMP0201,2024-02-19,08:06:00,15:06:00
EMP0201,2024-02-04,08:17:00,18:17:00
EMP0201,2024-04-08,07:39:00,16:39:00
EMP0201,2024-03-14,08:20:00,15:20:00
EMP0201,2024-01-20,07:56:00,15:56:00
EMP0201,2024-02-29,07:45:00,14:45:00
EMP0201,2024-04-07,08:29:00,17:29:00
EMP0201,2024-02-10,08:09:00,18:09:00
EMP0202,2024-03-08,08:17:00,14:17:00
EMP0202,2024-03-27,07:36:00,13:36:00
EMP0202,2024-01-11,07:31:00,13:31:00
EMP0202,2024-04-27,08:25:00,14:25:00
EMP0202,2024-02-12,08:24:00,14:24:00
EMP0202,2024-02-10,08:29:00,16:29:00
EMP0202,2024-01-26,08:17:00,15:17:00
EMP0202,2024-01-28,07:49:00,13:49:00
EMP0202,2024-02-16,08:09:00,16:09:00
EMP0202,2024-03-15,08:27:00,17:27:00
EMP0203,2024-03-01,07:51:00,14:51:00
EMP0203,2024-02-07,07:49:00,13:49:00
EMP0203,2024-04-12,08:05:00,15:05:00
EMP0203,2024-04-25,08:26:00,15:26:00
EMP0203,2024-01-21,07:56:00,13:56:00
EMP0203,2024-03-09,08:28:00,18:28:00
EMP0203,2024-02-22,07:40:00,17:40:00
EMP0203,2024-03-11,08:10:00,17:10:00
EMP0203,2024-03-30,07:47:00,14:47:00
EMP0203,2024-01-15,08:12:00,15:12:00
EMP0204,2024-04-26,07:58:00,13:58:00
EMP0204,2024-04-06,07:32:00,14:32:00
EMP0204,2024-04-22,07:54:00,16:54:00
EMP0204,2024-02-18,08:00:00,15:00:00
EMP0204,2024-04-08,07:31:00,17:31:00
EMP0204,2024-03-29,08:22:00,16:22:00
EMP0204,2024-04-29,07:58:00,17:58:00
EMP0204,2024-03-14,07:41:00,16:41:00
EMP0204,2024-04-24,07:31:00,16:31:00
EMP0204,2024-03-26,08:06:00,16:06:00
EMP0205,2024-04-23,07:51:00,13:51:00
EMP0205,2024-04-23,07:53:00,13:53:00
EMP0205,2024-01-23,07:38:00,17:38:00
EMP0205,2024-02-08,08:13:00,17:13:00
EMP0205,2024-04-27,07:39:00,13:39:00
EMP0205,2024-04-29,08:20:00,15:20:00
EMP0205,2024-03-22,07:50:00,15:50:00
EMP0205,2024-04-01,08:20:00,14:20:00
EMP0205,2024-02-15,08:08:00,17:08:00
EMP0205,2024-01-03,08:09:00,18:09:00
EMP0206,2024-02-23,07:40:00,15:40:00
EMP0206,2024-04-18,07:46:00,14:46:00
EMP0206,2024-03-06,07:47:00,17:47:00
EMP0206,2024-04-25,08:28:00,14:28:00
EMP0206,2024-03-03,07:50:00,14:50:00
EMP0206,2024-01-07,08:11:00,15:11:00
EMP0206,2024-03-30,07:49:00,15:49:00
EMP0206,2024-02-27,07:57:00,15:57:00
EMP0206,2024-01-06,07:47:00,16:47:00
EMP0206,2024-03-25,07:35:00,15:35:00
EMP0207,2024-03-11,07:32:00,14:32:00
EMP0207,2024-04-21,08:29:00,18:29:00
EMP0207,2024-01-02,08:17:00,18:17:00
EMP0207,2024-01-03,07:49:00,16:49:00
EMP0207,2024-01-26,08:27:00,17:27:00
EMP0207,2024-02-18,07:54:00,13:54:00
EMP0207,2024-03-29,08:13:00,16:13:00
EMP0207,2024-03-30,07:54:00,15:54:00
EMP0207,2024-02-16,08:21:00,18:21:00
EMP0207,2024-04-19,08:20:00,17:20:00
EMP0208,2024-02-22,08:15:00,16:15:00
EMP0208,2024-01-17,08:30:00,16:30:00
EMP0208,2024-04-02,07:46:00,17:46:00
EMP0208,2024-01-25,08:01:00,16:01:00
EMP0208,2024-02-04,07:35:00,16:35:00
EMP0208,2024-04-27,08:12:00,14:12:00
EMP0208,2024-04-13,08:12:00,16:12:00
EMP0208,2024-04-20,08:02:00,14:02:00
EMP0208,2024-01-03,08:21:00,15:21:00
EMP0208,2024-04-13,08:18:00,14:18:00
EMP0209,2024-02-01,07:34:00,14:34:00
EMP0209,2024-02-17,07:34:00,14:34:00
EMP0209,2024-03-14,08:21:00,15:21:00
EMP0209,2024-04-09,07:35:00,13:35:00
EMP0209,2024-01-02,08:16:00,14:16:00
EMP0209,2024-04-04,08:21:00,16:21:00
EMP0209,2024-04-21,08:28:00,18:28:00
EMP0209,2024-01-10,07:39:00,17:39:00
EMP0209,2024-03-21,08:25:00,17:25:00
EMP0209,2024-03-21,08:25:00,16:25:00
EMP0210,2024-04-10,08:12:00,14:12:00
EMP0210,2024-03-19,07:37:00,13:37:00
EMP0210,2024-03-31,07:38:00,14:38:00
EMP0210,2024-04-27,08:17:00,14:17:00
EMP0210,2024-01-24,07:35:00,13:35:00
EMP0210,2024-01-01,07:57:00,14:57:00
EMP0210,2024-01-27,07:33:00,13:33:00
EMP0210,2024-02-19,07:50:00,17:50:00
EMP0210,2024-01-25,08:00:00,15:00:00
EMP0210,2024-03-31,08:01:00,18:01:00
EMP0211,2024-03-31,07:41:00,16:41:00
EMP0211,2024-02-06,08:16:00,18:16:00
EMP0211,2024-04-20,08:25:00,14:25:00
EMP0211,2024-02-26,07:41:00,17:41:00
EMP0211,2024-01-01,07:35:00,14:35:00
EMP0211,2024-01-26,07:46:00,14:46:00
EMP0211,2024-04-22,08:04:00,18:04:00
EMP0211,2024-01-25,08:14:00,14:14:00
EMP0211,2024-03-30,08:18:00,14:18:00
EMP0211,2024-01-25,07:41:00,15:41:00
EMP0212,2024-04-06,07:44:00,14:44:00
EMP0212,2024-02-20,08:10:00,18:10:00
EMP0212,2024-02-07,08:08:00,17:08:00
EMP0212,2024-03-05,08:10:00,16:10:00
EMP0212,2024-01-28,07:57:00,15:57:00
EMP0212,2024-04-15,07:52:00,14:52:00
EMP0212,2024-03-08,07:30:00,15:30:00
EMP0212,2024-02-06,08:18:00,15:18:00
EMP0212,2024-01-09,07:33:00,13:33:00
EMP0212,2024-03-04,07:52:00,13:52:00
EMP0213,2024-03-20,08:18:00,17:18:00
EMP0213,2024-01-11,08:13:00,17:13:00
EMP0213,2024-01-02,08:17:00,14:17:00
EMP0213,2024-02-10,08:07:00,16:07:00
EMP0213,2024-03-30,08:13:00,18:13:00
EMP0213,2024-03-27,07:34:00,17:34:00
EMP0213,2024-02-03,08:16:00,16:16:00
EMP0213,2024-02-27,07:52:00,16:52:00
EMP0213,2024-02-17,08:01:00,16:01:00
EMP0213,2024-04-07,08:01:00,16:01:00
EMP0214,2024-03-10,08:17:00,15:17:00
EMP0214,2024-01-30,08:07:00,15:07:00
EMP0214,2024-01-06,08:14:00,16:14:00
EMP0214,2024-02-22,07:59:00,16:59:00
EMP0214,2024-02-11,08:29:00,17:29:00
EMP0214,2024-02-29,08:25:00,17:25:00
EMP0214,2024-02-27,07:39:00,14:39:00
EMP0214,2024-04-04,08:18:00,17:18:00
EMP0214,2024-02-23,08:30:00,14:30:00
EMP0214,2024-04-21,07:38:00,15:38:00
EMP0215,2024-02-18,08:25:00,15:25:00
EMP0215,2024-02-21,07:53:00,13:53:00
EMP0215,2024-02-25,08:20:00,15:20:00
EMP0215,2024-01-20,08:07:00,15:07:00
EMP0215,2024-01-28,07:36:00,13:36:00
EMP0215,2024-02-20,08:00:00,15:00:00
EMP0215,2024-02-04,07:51:00,14:51:00
EMP0215,2024-01-03,08:01:00,17:01:00
EMP0215,2024-01-21,07:49:00,17:49:00
EMP0215,2024-02-05,07:44:00,14:44:00
EMP0216,2024-03-03,08:08:00,17:08:00
EMP0216,2024-02-25,07:57:00,14:57:00
EMP0216,2024-03-03,08:12:00,14:12:00
EMP0216,2024-02-15,07:36:00,13:36:00
EMP0216,2024-02-11,08:15:00,17:15:00
EMP0216,2024-03-18,07:48:00,14:48:00
EMP0216,2024-01-31,08:03:00,17:03:00
EMP0216,2024-04-12,07:43:00,16:43:00
EMP0216,2024-03-03,07:30:00,15:30:00
EMP0216,2024-03-21,07:40:00,15:40:00
EMP0217,2024-03-21,07:49:00,17:49:00
EMP0217,2024-02-24,08:09:00,14:09:00
EMP0217,2024-03-17,07:38:00,17:38:00
EMP0217,2024-02-06,07:51:00,15:51:00
EMP0217,2024-04-13,08:14:00,15:14:00
EMP0217,2024-02-17,08:06:00,17:06:00
EMP0217,2024-01-09,07:31:00,16:31:00
EMP0217,2024-02-17,07:56:00,14:56:00
EMP0217,2024-01-27,08:30:00,16:30:00
EMP0217,2024-03-29,07:44:00,15:44:00
EMP0218,2024-03-22,08:28:00,17:28:00
EMP0218,2024-04-10,07:47:00,17:47:00
EMP0218,2024-02-13,08:06:00,16:06:00
EMP0218,2024-03-30,07:42:00,14:42:00
EMP0218,2024-02-11,08:20:00,18:20:00
EMP0218,2024-04-26,07:44:00,17:44:00
EMP0218,2024-03-19,07:45:00,14:45:00
EMP0218,2024-03-03,08:06:00,17:06:00
EMP0218,2024-04-23,07:31:00,15:31:00
EMP0218,2024-03-06,08:26:00,14:26:00
EMP0219,2024-02-19,08:18:00,15:18:00
EMP0219,2024-03-20,07:50:00,13:50:00
EMP0219,2024-03-08,08:01:00,17:01:00
EMP0219,2024-03-18,08:27:00,16:27:00
EMP0219,2024-01-09,07:58:00,16:58:00
EMP0219,2024-04-09,07:42:00,15:42:00
EMP0219,2024-04-01,07:39:00,15:39:00
EMP0219,2024-04-18,08:19:00,14:19:00
EMP0219,2024-03-01,07:45:00,14:45:00
EMP0219,2024-03-22,07:30:00,15:30:00
EMP0220,2024-02-15,08:22:00,18:22:00
EMP0220,2024-03-02,08:05:00,15:05:00
EMP0220,2024-04-10,07:47:00,15:47:00
EMP0220,2024-03-03,07:50:00,17:50:00
EMP0220,2024-04-23,08:04:00,15:04:00
EMP0220,2024-04-15,08:21:00,15:21:00
EMP0220,2024-04-28,08:08:00,18:08:00
EMP0220,2024-01-16,07:48:00,13:48:00
EMP0220,2024-04-04,08:26:00,15:26:00
EMP0220,2024-03-08,08:21:00,18:21:00
EMP0221,2024-02-06,07:45:00,16:45:00
EMP0221,2024-02-24,08:14:00,14:14:00
EMP0221,2024-02-08,07:46:00,14:46:00
EMP0221,2024-01-19,07:48:00,13:48:00
EMP0221,2024-01-04,08:11:00,17:11:00
EMP0221,2024-01-11,07:53:00,16:53:00
EMP0221,2024-04-09,08:28:00,15:28:00
EMP0221,2024-02-27,08:10:00,17:10:00
EMP0221,2024-03-12,07:40:00,17:40:00
EMP0221,2024-02-26,08:18:00,16:18:00
EMP0222,2024-01-14,08:29:00,16:29:00
EMP0222,2024-02-28,07:47:00,14:47:00
EMP0222,2024-03-31,08:08:00,17:08:00
EMP0222,2024-02-06,07:40:00,17:40:00
EMP0222,2024-01-17,07:50:00,13:50:00
EMP0222,2024-01-16,07:33:00,15:33:00
EMP0222,2024-03-11,08:00:00,16:00:00
EMP0222,2024-01-19,07:50:00,16:50:00
EMP0222,2024-03-11,07:31:00,16:31:00
EMP0222,2024-03-23,07:50:00,16:50:00
EMP0223,2024-01-23,07:50:00,17:50:00
EMP0223,2024-04-17,08:18:00,14:18:00
EMP0223,2024-03-23,07:48:00,15:48:00
EMP0223,2024-03-13,08:18:00,18:18:00
EMP0223,2024-01-06,08:26:00,18:26:00
EMP0223,2024-01-08,08:16:00,15:16:00
EMP0223,2024-03-04,07:34:00,13:34:00
EMP0223,2024-01-18,07:39:00,13:39:00
EMP0223,2024-03-07,07:40:00,14:40:00
EMP0223,2024-01-12,08:18:00,16:18:00
EMP0224,2024-02-15,07:51:00,13:51:00
EMP0224,2024-02-22,07:51:00,13:51:00
EMP0224,2024-03-04,07:55:00,17:55:00
EMP0224,2024-01-08,08:03:00,17:03:00
EMP0224,2024-03-23,08:20:00,17:20:00
